Id,Sales
31679,6509.86628887
32535,7359.19181676
33391,3669.07401383
34247,5284.79525457
35103,7429.08988958
35959,7736.04702595
36815,8448.33622775
37671,8343.77868469
38527,10636.3929909
39383,4183.16800732
40239,5923.30762208
8,8200.58227368
864,8858.91655387
1720,9301.89388593
2576,10614.9208254
3432,3732.09268071
4288,6216.01483439
5144,6067.74085337
6000,6360.89382546
6856,6135.94591434
7712,5341.24504742
8568,5880.30941438
9424,3231.21000235
10280,5892.79136191
11136,7799.13808184
11992,7913.77342948
12848,8815.69568357
13704,8711.36100862
14560,17661.013975
15416,5474.98652426
16272,6725.63362009
17128,6082.65240011
17984,5514.93300143
18840,5756.81610852
19696,5438.55542946
20552,5599.11210849
21408,4475.1475107
22264,6047.90092626
23120,7950.5176796
23976,8326.16060919
24832,8819.08116378
25688,9124.55023949
26544,10962.8574502
27400,4587.88884661
28256,6716.6026448
29112,6252.32271621
29968,6305.60809817
30824,5944.05533706
31680,6032.4740602
32536,6704.18350998
33392,4257.83228971
34248,5993.29970912
35104,7455.07866027
35960,7729.7223481
36816,8446.67988387
37672,8588.54692768
38528,10558.6918688
39384,4819.54486763
40240,6448.81821965
9,5480.88676432
865,7071.6819647
1721,6761.23828519
2577,7803.84421258
3433,6469.18691097
4289,4642.4738735
5145,4003.75478762
6001,4287.98381077
6857,3898.66719206
7713,2851.38111834
8569,3067.97477512
9425,5321.59342711
10281,5054.75195915
11137,5999.27721138
11993,6151.27564209
12849,7332.83156864
13705,5723.81472899
14561,6062.77411983
15417,5575.31954396
16273,4498.86600086
17129,3752.8581632
17985,3310.41030245
18841,3565.33740993
19697,3103.23313939
20553,3337.23308893
21409,5364.08498049
22265,4319.09265161
23121,5983.11664254
23977,5717.61034313
24833,7117.69533981
25689,6470.66806646
26545,7873.26596109
27401,5712.56895989
28257,4816.72097148
29113,4256.84915109
29969,4241.56445718
30825,4252.7318081
31681,3637.17650301
32537,3733.55787564
33393,6355.41610409
34249,4562.573708
35105,6305.67276457
35961,6346.28526563
36817,7305.43398746
37673,5350.093866
38529,6496.24478592
39385,6277.88548493
40241,5633.79674983
10,5816.92135788
866,5900.32445754
1722,6874.69402099
2578,7404.88622563
3434,2845.59826131
4290,3423.75127436
5146,4962.35142403
6002,4843.99959828
6858,4853.91180751
7714,4803.43296233
8570,5178.99960461
9426,2629.99972529
10282,3391.77310654
11138,5911.14384327
11994,6038.2991982
12850,6393.776896
13706,7402.07923272
14562,10386.3614512
15418,3193.20476636
16274,3730.93035548
17130,5601.23662992
17986,4694.70764777
18842,4626.99258595
19698,4497.35329379
20554,5134.32032372
21410,3335.34222301
22266,3144.11951065
23122,5737.58893438
23978,5870.89343579
24834,5914.9988079
25690,6717.04203223
26546,7999.78258599
27402,3513.10965859
28258,3517.4872365
29114,5055.52107615
29970,4955.30769438
30826,4826.43924588
31682,4774.07620742
32538,5284.95072821
33394,3319.52971357
34250,3363.70913339
35106,5571.10476925
35962,5775.8848905
36818,5845.58353604
37674,6589.39278749
38530,7758.21083615
39386,4327.99982672
40242,3898.64893887
11,6985.97811382
867,7113.03745464
1723,7517.22639396
2579,9364.96923122
3435,6322.72549917
4291,6024.63442396
5147,6469.71585074
6003,5788.18215706
6859,5834.22866986
7715,5673.03757083
8571,5817.20145504
9427,6205.97045447
10283,5846.24607635
11139,7419.13670054
11995,7557.43536193
12851,7934.00989121
13707,8366.28598438
14563,13475.730045
15419,6990.06748328
16275,7276.71680304
17131,6774.28157109
17987,5552.10643851
18843,5369.18419483
19699,5050.91674335
20555,5419.03306789
21411,6334.45078001
22267,5973.59600076
23123,7859.59949774
23979,7683.12394671
24835,7557.75772324
25691,8231.84159786
26547,10591.1613542
27403,6463.56701863
28259,6470.143523
29115,6651.70718616
29971,6026.2455709
30827,5607.36354737
31683,5680.46982856
32539,6334.94122538
33395,6790.35649123
34251,5844.34603046
35107,7732.85367188
35963,7443.93172009
36819,7721.92664098
37675,7754.13311561
38531,9891.3693824
39387,7135.3577135
40243,6936.44000378
12,8067.21816433
868,8364.07573365
1724,9276.49689944
2580,11062.6492469
3436,3623.48492391
4292,5231.8188129
5148,6703.95752792
6004,6942.59519462
6860,6873.2909519
7716,6727.1248365
8572,7602.21148999
9428,3451.58907759
10284,5324.73652553
11140,7661.53600998
11996,8113.0470551
12852,8515.78958199
13708,9156.32453721
14564,11124.9854193
15420,3669.74982084
16276,5399.39299602
17132,7210.11566114
17988,6420.39994041
18844,6511.12797833
19700,6126.93237038
20556,6530.50682658
21412,4262.67448897
22268,5013.56452463
23124,7642.07961625
23980,8026.43845628
24836,7981.80128595
25692,8711.61661513
26548,10343.9518406
27404,4397.8431476
28260,5591.10593443
29116,7010.53569474
29972,6888.00959073
30828,6624.71076817
31684,6784.83226222
32540,7442.34494652
33396,4244.78811033
34252,5350.25914424
35108,8195.9756601
35964,8486.38983468
36820,8378.36744941
37676,8791.29650918
38532,10618.5476419
39388,5173.88203168
40244,6209.58511056
13,7279.095655
869,7330.51677825
1725,8096.32421937
2581,9585.07078207
3437,2674.70446431
4293,4446.40055951
5149,6012.15430829
6005,6075.90667362
6861,5915.94573235
7717,5784.65786602
8573,6192.70703873
9429,2531.99200996
10285,4325.94972127
11141,7672.47622927
11997,7606.79664861
12853,7201.65155236
13709,7100.98520802
14565,13996.546775
15421,3497.34190807
16277,5112.43824895
17133,7179.81280881
17989,6276.48538822
18845,5943.70576705
19701,5863.90545154
20557,6291.85571362
21413,2913.2978314
22269,4030.08967145
23125,7663.09079691
23981,7782.58102189
24837,7694.04372439
25693,8295.71451988
26549,10603.008809
27405,2976.90928833
28261,4422.47703355
29117,6227.51913857
29973,6117.41340458
30829,5818.49016489
31685,5655.67161265
32541,6306.07455054
33397,2872.18255214
34253,4146.59792358
35109,7000.11154825
35965,7010.20276655
36821,7282.92906503
37677,7750.82512281
38533,9783.22279502
39389,3390.98430072
40245,4581.50598567
14,8434.59164138
870,8320.88055283
1726,9255.02923051
2582,10554.2884709
3438,5691.35897997
4294,5247.54054177
5150,6060.86075116
6006,7415.37009762
6862,6634.89881796
7718,6904.28889909
8574,8378.36263441
9430,3940.43384202
10286,4939.66249303
11142,7025.24467375
11998,9475.43047104
12854,9731.9338714
13710,9910.95434582
14566,12884.4539424
15422,5892.52844335
16278,5529.18771271
17134,6468.55849048
17990,7100.21900955
18846,6585.20994995
19702,6409.26039567
20558,7573.01233681
21414,4934.23567557
22270,4991.81350512
23126,7437.60893981
23982,9000.14677561
24838,8514.2161844
25694,9448.61910349
26550,11370.9912178
27406,5538.50018533
28262,4931.93898604
29118,7006.95120825
29974,8387.12535153
30830,7409.13167091
31686,7394.65855701
32542,8449.90610952
33398,4755.55610535
34254,5041.82420247
35110,7911.83706439
35966,9257.36934584
36822,8859.25436746
37678,9391.60111534
38534,11325.0912918
39390,5171.48970436
40246,6360.44984649
15,5679.52016668
871,6012.0099884
1727,6879.2536775
2583,8039.15736326
3439,5373.10052969
4295,5460.29911594
5151,3967.4760586
6007,3638.35010303
6863,3782.38846336
7719,3908.64535368
8575,3975.02051903
9431,5132.01393236
10287,5358.89319241
11143,5538.53941398
11999,5468.50438009
12855,5712.53872173
13711,6313.3445184
14567,13772.6178862
15423,6972.0518506
16279,6123.38247855
17135,4701.35725862
17991,3998.16500616
18847,3972.63318446
19703,3952.89204438
20559,4104.15576674
21415,5467.23954531
22271,5399.79403343
23127,6086.66077679
23983,6008.85602613
24839,6270.66466392
25695,7157.20010729
26551,8156.38821342
27407,5463.41905522
28263,5700.5529477
29119,4428.35635995
29975,3999.77425123
30831,3849.212135
31687,4031.84670654
32543,4181.56979629
33399,5487.35198559
34255,5106.22099772
35111,6219.62695349
35967,5798.13028357
36823,6368.59632143
37679,6966.92110083
38535,8480.16549141
39391,5822.08128788
40247,6491.53171468
16,4713.98326645
872,4871.27434745
1728,5596.58139866
2584,6368.10065242
3440,2574.35687115
4296,3230.55075146
5152,4010.63785801
6008,3934.40058731
6864,3923.44829488
7720,3690.15087278
8576,4220.32365942
9432,2415.31585722
10288,3248.15489962
11144,5109.03761029
12000,4959.98420638
12856,5064.20463258
13712,5722.75275698
14568,8617.24022424
15424,3148.52739921
16280,3719.04018903
17136,4538.45073798
17992,3809.21701475
18848,3731.20711932
19704,3559.71505225
20560,3949.6157237
21416,3092.12188051
22272,3140.1753546
23128,5126.13956099
23984,4912.25648994
24840,5012.23050203
25696,5471.53118049
26552,6575.65628168
27408,3230.2163476
28264,3414.41314932
29120,4304.33378549
29976,3951.52339424
30832,3798.37170245
31688,3936.7681358
32544,4328.95361124
33400,3164.36414297
34256,3311.70141511
35112,5010.0025674
35968,4783.04054654
36824,4896.42646404
37680,5370.19538358
38536,6524.66620268
39392,3808.63154136
40248,3825.90354923
17,5434.60690965
873,5794.81043355
1729,6267.97927387
2585,8180.53279898
3441,6055.18626499
4297,4641.80309214
5153,4965.66072094
6009,4374.20433856
6865,4289.70232734
7721,4146.33997607
8577,5023.52951329
9433,5519.0337101
10289,4574.00314889
11145,5861.76655145
12001,6235.72001425
12857,6891.83729446
13713,6978.83781183
14569,9675.78599887
15425,5656.0203141
16281,4929.21642616
17137,4898.81928408
17993,4283.16840276
18849,4259.81999117
19705,3879.100855
20561,4758.55676477
21417,5313.00044909
22273,4343.27267148
23129,5539.14270352
23985,5652.75149226
24841,5780.51905761
25697,6428.67095395
26553,8449.17597366
27409,6094.26991901
28265,4897.81499433
29121,5514.00462045
29977,4959.91875239
30833,4702.87417569
31689,4254.89467206
32545,5007.06089874
33401,5830.32856538
34257,4530.43021379
35113,5981.86545835
35969,5756.3057053
36825,6116.12402445
37681,6360.37483154
38537,8836.32482633
39393,6515.21391667
40249,5727.96209856
18,9542.15359366
874,10206.64739
1730,11770.7733134
2586,13926.9301665
3442,3797.31602341
4298,6860.0437397
5154,8322.02220584
6010,7634.61148139
6866,8153.13204377
7722,7973.71536841
8578,8979.4878224
9434,3372.79774091
10290,6694.04599636
11146,10340.5759327
12002,11172.6336964
12858,11318.1584411
13714,12448.9512144
14570,23739.2335821
15426,4734.99579813
16282,7370.84627087
17138,9663.34828156
17994,7759.43422402
18850,7883.98929572
19706,7297.1661293
20562,8099.72459663
21418,4387.76777643
22274,6470.16772962
23130,10418.1298256
23986,10211.9294791
24842,11154.6839758
25698,11715.2450261
26554,16023.125959
27410,4914.2374939
28266,7520.64337239
29122,8758.11365141
29978,7952.42532159
30834,8298.18351907
31690,8127.62258963
32546,9053.52678923
33402,4833.44357232
34258,7274.47670246
35114,10268.5873452
35970,10017.8461238
36826,10367.8795206
37682,10882.0977617
38538,15620.3010965
39394,5684.58631506
40250,8048.13056071
19,9552.21638535
875,10653.4185122
1731,11623.4027306
2587,13118.0842178
3443,12017.076794
4299,7884.49825126
5155,8897.40276238
6011,9063.40687154
6867,9015.896823
7723,8718.10808046
8579,10267.7770252
9435,10961.9248027
10291,8350.15990755
11147,10054.8614503
12003,12325.047097
12859,12963.8504879
13715,14869.0567688
14571,17189.7891353
15427,13662.7349739
16283,10119.0840937
17139,10911.3909243
17995,8833.94334949
18851,8738.27593528
19707,8309.07303196
20563,10002.9886504
21419,10915.8001937
22275,7522.89938214
23131,9855.61048381
23987,10687.3411851
24843,10656.7107134
25699,11763.110448
26555,13724.831769
27411,11469.5838643
28267,8235.60204288
29123,9887.08288351
29979,9861.49561728
30835,9378.85043424
31691,8883.12829023
32547,10663.9720515
33403,11307.7489223
34259,7944.44155319
35115,9981.21529402
35971,10639.7965363
36827,11202.8359621
37683,12023.9633935
38539,14848.8890909
39395,13347.0680661
40251,10465.0219991
20,9868.33191285
876,10282.1457922
1732,11384.5221695
2588,14729.7619627
3444,6578.06162375
4300,6722.14349421
5156,7306.2667707
6012,7589.20970363
6868,7655.14637219
7724,7875.32375624
8580,7950.36194774
9436,5866.54750744
10292,6737.539256
11148,9032.17621643
12004,10788.4797688
12860,12748.2446353
13716,12038.9257014
14572,21484.8789934
15428,8213.05098738
16284,8743.07708487
17140,9143.00696169
17996,7398.52724774
18852,7491.73608639
19708,7201.63460662
20564,7923.99603694
21420,6574.68643457
22276,6449.30887947
23132,9280.44124241
23988,10538.6729129
24844,10753.3754545
25700,11677.0970249
26556,14397.6452685
27412,7122.14505441
28268,7173.16699194
29124,7803.24110903
29980,7885.07669831
30836,7594.40136979
31692,7721.56734586
32548,8159.70264609
33404,6215.45794047
34260,6559.9507666
35116,8361.84233332
35972,9223.8780174
36828,10453.5153672
37684,11441.2330523
38540,13934.072956
39396,8423.20934116
40252,8095.7029941
21,7671.19227761
877,7833.42955917
1733,8797.26941679
2589,12007.0989391
3445,7411.11598609
4301,6952.76860009
5157,6565.13963909
6013,6426.60086987
6869,6278.81501558
7725,6322.08780448
8581,7082.9772745
9437,7382.06764013
10293,7101.06646915
11149,7987.06197993
12005,8573.67054534
12861,9237.60535705
13717,10318.9105091
14573,14910.5362768
15429,7589.08745486
16285,8054.89465608
17141,7586.48297529
17997,6412.20414885
18853,6237.55158865
19709,6125.66093539
20565,7065.57935616
21421,7872.10471825
22277,6771.27454306
23133,8190.54519031
23989,8370.66869143
24845,8336.1818073
25701,9548.20698642
26557,13968.4933835
27413,7458.47724783
28269,7194.98956994
29125,6951.8270947
29981,6663.48950054
30837,6297.2895479
31693,6048.38944434
32549,6871.85598121
33405,8339.11688037
34261,6948.02623504
35117,7954.87678033
35973,7801.67255817
36829,8106.27320985
37685,8789.04775266
38541,12305.7528016
39397,8801.36542523
40253,8371.7293892
22,5049.93990892
878,4907.95687105
1734,6078.99486533
2590,6844.25577128
3446,2928.8578501
4302,3232.5013432
5158,3454.31247358
6014,3621.7712133
6870,3543.10186505
7726,3678.95124318
8582,3794.50403858
9438,2688.94000449
10294,3406.92037121
11150,4116.3091904
12006,4708.46726638
12862,4773.32004172
13718,5917.1693141
14574,8296.43417576
15430,3805.37303845
16286,3638.60099391
17142,3920.47711792
17998,3701.89705458
18854,3435.33498172
19710,3310.33724859
20566,3563.98080979
21422,2942.45464525
22278,3036.29968936
23134,4049.3686556
23990,4997.23958161
24846,4764.13279324
25702,5797.51370849
26558,6813.28871905
27414,3017.0087686
28270,3108.55778758
29126,3324.49329192
29982,3691.20184346
30838,3463.21517225
31694,3576.02831671
32550,3760.31934837
33406,2935.79294109
34262,3036.5131209
35118,4121.52643382
35974,5071.42667855
36830,4988.91741944
37686,6087.27361712
38542,7251.21595927
39398,3550.28419928
40254,3674.17181427
23,5956.50172424
879,6148.82399843
1735,6215.7237226
2591,7640.39682957
3447,4019.34497179
4303,5784.74063665
5159,5682.80605697
6015,5366.94670102
6871,5172.52970693
7727,4924.88243248
8583,5480.30529581
9439,4259.61601367
10295,5843.52156827
11151,6397.97197666
12007,6788.40780891
12863,7033.95254424
13719,7013.57482994
14575,9548.88984514
15431,4309.30040781
16287,6704.25235053
17143,5861.98277848
17999,5058.42355406
18855,4876.09696236
19711,4367.46656832
20567,5013.43743672
21423,4201.71649915
22279,5765.72017368
23135,6557.87359507
23991,6431.12068146
24847,6139.15557431
25703,6624.08810909
26559,8404.64343569
27415,4517.23831187
28271,6202.37692435
29127,5997.27164515
29983,5572.88063313
30839,4924.87265484
31695,4919.99392142
32551,5617.37884562
33407,4942.91270169
34263,5791.11275126
35119,6651.77908979
35975,6371.78776017
36831,6123.74451485
37687,6149.37677356
38543,8464.97975827
39399,5382.27965788
40255,6929.12602637
24,4161.34966237
880,4377.08582871
1736,5043.41078183
2592,5692.74220646
3448,1811.84127493
4304,1995.34739641
5160,3002.6486789
6016,3420.87970405
6872,3374.53148129
7728,3231.13594009
8584,3934.08998732
9440,1890.8378295
10296,2455.0455162
11152,4652.55081094
12008,4410.27926372
12864,4676.58377708
13720,5303.05521795
14576,5887.46539576
15432,2173.17634429
16288,2474.29200194
17144,3771.62845346
18000,3201.97863269
18856,3108.58196347
19712,3123.15548769
20568,3729.60459886
21424,2170.07603699
22280,2178.46282405
23136,4237.33507403
23992,4376.16884596
24848,4371.38930214
25704,4789.40910616
26560,5751.74391264
27416,2321.55867076
28272,2252.2129292
29128,3413.3163047
29984,3389.23014376
30840,3386.32769389
31696,3430.07660342
32552,4295.28726714
33408,2275.24738053
34264,2283.0607386
35120,4556.61729456
35976,4450.510478
36832,4768.7640843
37688,5218.66532792
38544,6044.80147698
39400,2798.613257
40256,2592.80817948
25,7683.76335811
881,7852.88302173
1737,8399.18090039
2593,10033.2457291
3449,7672.41253683
4305,8049.44271004
5161,7218.71855711
6017,6950.20955787
6873,7059.84217602
7729,7039.79548022
8585,7928.41016752
9441,7224.68455604
10297,8480.44278019
11153,8046.87875172
12009,8610.64408621
12865,9771.61309871
13721,10000.1974478
14577,13574.3014175
15433,9298.38252966
16289,9459.05256493
17145,8731.59028057
18001,7301.31871877
18857,7420.80335103
19713,7275.79764662
20569,8413.29199485
21425,9005.36935045
22281,8242.57755787
23137,8384.06890848
23993,8478.08566166
24849,8660.46114746
25705,9424.40457572
26561,11598.0894371
27417,9434.76428879
28273,8693.45922344
29129,7890.65431795
29985,7460.08731101
30841,7122.22329168
31697,6633.24445375
32553,7566.7414646
33409,8953.32038322
34265,8050.29702134
35121,7717.44940717
35977,7908.54593629
36833,7921.03915167
37689,8232.72512887
38545,10208.9549707
39401,11052.5599913
40257,9456.15574036
26,9924.37665132
882,10528.6583684
1738,11609.9540543
2594,14441.58359
3450,6929.63408166
4306,7719.69099602
5162,9433.73429552
6018,8640.85711356
6874,8545.25503735
7730,8508.86037244
8586,9121.42926311
9442,7075.38892545
10298,7263.15044867
11154,10047.9880896
12010,11230.3218408
12866,11475.7313921
13722,11759.0852343
14578,23983.5033975
15434,7634.12887754
16290,8190.37758437
17146,9857.744991
18002,8278.21258496
18858,8292.10887959
19714,7863.18559308
20570,8930.43803983
21426,6928.06805095
22282,7098.6518364
23138,10721.9790038
23994,10760.6467214
24850,11036.5727118
25706,11916.3635636
26562,16266.5676841
27418,7449.16238279
28274,7873.33778573
29130,10014.2566388
29986,9300.98113424
30842,8985.3678777
31698,8640.73105506
32554,9627.6944467
33410,7736.62341125
34266,7365.99779211
35122,10306.0275228
35978,10089.3398199
36834,10748.9587312
37690,11380.0474507
38546,15849.6846952
39402,9306.43888376
40258,9177.5326396
27,8890.77818436
883,9340.00993282
1739,10003.5525869
2595,10769.3321491
3451,6126.05165632
4307,7479.54034188
5163,7545.57089207
6019,7908.93786451
6875,7959.77261232
7731,7737.66885899
8587,9165.37243099
9443,4617.44926984
10299,7724.72171202
11155,8866.40605236
12011,8814.23394394
12867,9413.78331714
13723,11363.99683
14579,14783.2580838
15435,9243.24119203
16291,9551.94255375
17147,8443.17977435
18003,8284.06593738
18859,8609.70970609
19715,8186.07832731
20571,8906.6246855
21427,6890.10099722
22283,8426.21327423
23139,8727.39562093
23995,9086.36065976
24851,9515.15430666
25707,9940.47262674
26563,12156.8345694
27419,8248.63733978
28275,8831.78585344
29131,8993.89752849
29987,9250.32664823
30843,9113.71757846
31699,9165.51663054
32555,10398.2123691
33411,7448.6521976
34267,9015.2423313
35123,9031.88796144
35979,9492.45831229
36835,9878.13665007
37691,10299.6877596
38547,12475.0487742
39403,7493.93159082
40259,11127.4770031
28,5741.48982633
884,6177.4146138
1740,6919.12952407
2596,9203.0170015
3452,8651.60295484
4308,5929.06760538
5164,4751.36188782
6020,4183.4253185
6876,4351.60519703
7732,4333.75367271
8588,4939.6922976
9444,7858.86166924
10300,5936.2324666
11156,6163.03413131
12012,6329.35291175
12868,6963.54239628
13724,8156.04954134
14580,11211.558638
15436,8185.50716161
16292,6829.807634
17148,5518.11524538
18004,4285.1272526
18860,4239.02694644
19716,4018.36177492
20572,4697.94058039
21428,7967.96196605
22284,5617.91840308
23140,6010.44135528
23996,6100.39929359
24852,6488.49071678
25708,7127.78332835
26564,9683.39657312
27420,8286.93572361
28276,6251.69545418
29132,4892.1985998
29988,4443.87034087
30844,4393.37548302
31700,4336.67227527
32556,5002.91035281
33412,8168.8269704
34268,5930.0479175
35124,6208.22525805
35980,5970.97939992
36836,6621.02362732
37692,6991.69339972
38548,9516.45676731
39404,9189.76232402
40260,7414.29020375
29,4795.8768635
885,5201.35608176
1741,6520.02368349
2597,7145.11226966
3453,2584.67518343
4309,2778.7006428
5165,3878.2746832
6021,4074.27490756
6877,4376.51622358
7733,4250.37674859
8589,4618.35454914
9445,2641.46177502
10301,3382.06488703
11157,4948.58735557
12013,5415.73138601
12869,6130.90408728
13725,7601.06137518
14581,7479.91642302
15437,3609.73540571
16293,3566.11656764
17149,4979.47425916
18005,4149.96193819
18861,4279.33066862
19717,3897.97814543
20573,4228.78533876
21429,2887.84298856
22285,2750.57131248
23141,4895.05487318
23997,5204.84410567
24853,5537.96600883
25709,6424.58285646
26565,7611.85741997
27421,2920.43290362
28277,2890.40984323
29133,4162.79029664
29989,4162.16266459
30845,4448.13639842
31701,3968.6883036
32557,4232.09691269
33413,2659.20030642
34269,2813.40562386
35125,4785.50531641
35981,5363.61714648
36837,5605.8117978
37693,7002.3268852
38549,7506.34356959
39405,4445.63652589
40261,4408.59135163
30,4479.67104417
886,4576.10640585
1742,5561.91602202
2598,5132.46137768
3454,3788.98323536
4310,3721.4193031
5166,3733.08394135
6022,3974.42172308
6878,3954.99792564
7734,3357.05139818
8590,3332.22195747
9446,3615.18568133
10302,3947.37931138
11158,4297.13911135
12014,4769.4025942
