Id,Sales
18849,4597.27880859
19705,4266.96533203
20561,4902.53759766
21417,6428.27880859
22273,4605.32421875
23129,6319.68066406
23985,6124.00439453
24841,6194.0
25697,6789.67138672
26553,8865.82128906
27409,6734.50683594
28265,4751.81201172
29121,5576.46484375
29977,5017.859375
30833,4749.05664062
31689,4592.00634766
32545,5400.87060547
33401,6413.49462891
34257,4805.25048828
35113,6486.85986328
35969,6285.61279297
36825,6455.56591797
37681,6752.83886719
38537,8883.09765625
39393,6896.28662109
40249,5353.56542969
18,9501.61035156
874,10058.7265625
1730,11040.4960938
2586,13184.8974609
3442,4216.76708984
4298,6796.26123047
5154,8071.68603516
6010,7786.65234375
6866,8054.67480469
7722,8022.72509766
8578,8467.53808594
9434,3853.97631836
10290,6663.62060547
11146,10155.0742188
12002,10435.0478516
12858,11384.6914062
13714,12114.2558594
14570,15825.140625
15426,4675.85986328
16282,7379.52441406
17138,9100.27636719
17994,7931.63623047
18850,7883.93798828
19706,7564.77294922
20562,8126.85791016
21418,4989.08496094
22274,6515.37158203
23130,9990.19335938
23986,10163.4550781
24842,10615.8017578
25698,11153.4355469
26554,14069.7597656
27410,5292.42431641
28266,6677.98095703
29122,8708.49707031
29978,8297.17089844
30834,8244.765625
31690,8009.09326172
32546,8600.95507812
33402,5140.96142578
34258,6975.56689453
35114,10222.3291016
35970,10015.1025391
36826,10459.6699219
37682,10932.9746094
38538,14398.6445312
39394,5621.46386719
40250,7723.27050781
19,9834.1875
875,10504.328125
1731,11986.4199219
2587,13150.8505859
3443,10649.9980469
4299,7766.59570312
5155,8587.16796875
6011,8782.90234375
6867,9058.26855469
7723,8852.19238281
8579,9542.87890625
9435,9075.48632812
10291,7749.22216797
11147,9912.18554688
12003,10764.3212891
12859,12027.6455078
13715,13493.3320312
14571,14678.1992188
15427,12154.8662109
16283,8641.15625
17139,9953.41503906
17995,8877.78613281
18851,8779.26757812
19707,8247.140625
20563,8735.45800781
21419,10199.6083984
22275,7479.96728516
23131,9558.47363281
23987,10337.3164062
24843,10580.1005859
25699,12094.2255859
26555,13739.6953125
27411,10661.4316406
28267,7780.21582031
29123,9189.328125
29979,9239.19335938
30835,9110.24609375
31691,8929.49511719
32547,9526.73730469
33403,10059.0429688
34259,7769.48535156
35115,9888.01367188
35971,10542.3066406
36827,11049.9140625
37683,12112.7880859
38539,14458.2431641
39395,11082.2626953
40251,8820.81445312
20,10020.2333984
876,10623.6816406
1732,12625.3544922
2588,13802.1738281
3444,6756.10498047
4300,6749.11669922
5156,7466.46679688
6012,7500.39941406
6868,7636.70996094
7724,7830.06396484
8580,8173.72558594
9436,5975.67431641
10292,6635.91552734
11148,9904.86132812
12004,10655.8603516
12860,11460.7236328
13716,13384.0537109
14572,17746.40625
15428,7982.8046875
16284,7496.63769531
17140,8759.48632812
17996,7455.03125
18852,7294.24853516
19708,7172.13818359
20564,7389.75195312
21420,7256.49169922
22276,6501.16210938
23132,9655.56347656
23988,10462.3535156
24844,10704.765625
25700,12369.5244141
26556,14335.4492188
27412,7613.64794922
28268,6743.75683594
29124,7909.44824219
29980,7616.85839844
30836,7575.04736328
31692,7675.17089844
32548,8068.29931641
33404,7314.87792969
34260,6852.63720703
35116,10018.9150391
35972,10518.3232422
36828,10809.0224609
37684,12199.9179688
38540,14277.9492188
39396,8348.03710938
40252,7635.84326172
21,7709.89746094
877,8245.90625
1733,9083.34082031
2589,11492.9160156
3445,7659.31640625
4301,7007.26220703
5157,6595.04638672
6013,6264.83691406
6869,6434.93457031
7725,6469.49707031
8581,7200.46679688
9437,6837.796875
10293,7025.46533203
11149,8268.22558594
12005,8477.23535156
12861,9520.25195312
13717,10131.7685547
14573,12239.2167969
15429,7669.48486328
16285,7684.12207031
17141,7640.85595703
17997,6371.84277344
18853,6246.6796875
19709,6028.56201172
20565,6989.55322266
21421,7579.38378906
22277,6860.61621094
23133,8191.71484375
23989,8273.29003906
24845,8604.91894531
25701,9299.16015625
26557,12456.8730469
27413,7756.77929688
28269,6878.72705078
29125,7005.76513672
29981,6527.29589844
30837,6391.97314453
31693,6072.95507812
32549,7081.55371094
33405,7354.23583984
34261,7034.66503906
35117,7999.47363281
35973,7850.58398438
36829,8276.20996094
37685,8725.62402344
38541,12030.2958984
39397,7873.95068359
40253,7620.30273438
22,4496.0703125
878,4760.06396484
1734,5619.1640625
2590,5951.57324219
3446,3424.48388672
4302,3161.73266602
5158,3195.39355469
6014,3566.30737305
6870,3565.63061523
7726,3711.20507812
8582,3747.74194336
9438,3070.42456055
10294,3198.63867188
11150,4278.36083984
12006,4892.22753906
12862,5067.41113281
13718,5820.30664062
14574,6984.64794922
15430,3939.56884766
16286,3562.11865234
17142,3915.60205078
17998,3638.60620117
18854,3489.21850586
19710,3543.63720703
20566,3546.18676758
21422,3349.2421875
22278,2985.85424805
23134,4106.74365234
23990,4841.57470703
24846,4829.25537109
25702,5617.29931641
26558,6283.81445312
27414,3485.52905273
28270,3196.63745117
29126,3327.98291016
29982,3576.44287109
30838,3476.13867188
31694,3613.08007812
32550,3708.2253418
33406,3468.64916992
34262,3151.91796875
35118,4087.28857422
35974,4850.74609375
36830,4879.85351562
37686,5549.56738281
38542,6380.77685547
39398,3862.20922852
40254,3562.00317383
23,5818.91357422
879,5963.38671875
1735,6271.25195312
2591,7484.54199219
3447,4237.15332031
4303,5340.59521484
5159,5379.71289062
6015,5023.08398438
6871,4920.95019531
7727,4881.47802734
8583,5258.43847656
9439,3703.21264648
10295,5400.68994141
11151,6466.02392578
12007,6414.81591797
12863,6835.76855469
13719,6954.39501953
14575,8232.11523438
15431,4424.52197266
16287,6043.31787109
17143,5672.59130859
17999,4940.86914062
18855,4773.5546875
19711,4451.23388672
20567,5069.34521484
21423,4392.42382812
22279,5409.90380859
23135,6492.38769531
23991,6201.02246094
24847,6197.26757812
25703,6482.47460938
26559,8266.80566406
27415,4424.29833984
28271,5310.26464844
29127,5793.81933594
29983,5265.90722656
30839,4881.44091797
31695,4844.12011719
32551,5549.65771484
33407,4148.82714844
34263,5598.56152344
35119,6501.31103516
35975,6196.33984375
36831,6248.80126953
37687,6284.53369141
38543,8146.84228516
39399,4462.29541016
40255,5958.28125
24,4358.12597656
880,4649.66308594
1736,5326.63525391
2592,5847.55664062
3448,2347.07373047
4304,2254.59057617
5160,3345.44848633
6016,3413.54785156
6872,3517.18310547
7728,3418.19140625
8584,3882.72192383
9440,2083.08276367
10296,2325.84765625
11152,4603.82177734
12008,4733.49902344
12864,5031.36035156
13720,5417.59765625
14576,5859.06884766
15432,2415.8359375
16288,2430.31005859
17144,3553.50146484
18000,3297.40527344
18856,3441.53979492
19712,3248.90771484
20568,3628.62329102
21424,2520.28955078
22280,2290.21142578
23136,4354.68066406
23992,4602.39501953
24848,4764.17041016
25704,5152.82226562
26560,6112.09375
27416,2678.23535156
28272,2372.32568359
29128,3644.09082031
29984,3544.01586914
30840,3567.88305664
31696,3488.84912109
32552,3929.25170898
33408,2566.54541016
34264,2475.13354492
35120,4578.77978516
35976,4598.25244141
36832,4809.28613281
37688,5069.14208984
38544,6155.35839844
39400,3003.21191406
40256,2772.18310547
25,7935.38183594
881,8393.75390625
1737,9082.37890625
2593,10314.3007812
3449,6129.73730469
4305,7759.45068359
5161,7142.48291016
6017,6999.39990234
6873,7186.05224609
7729,7348.33935547
8585,8052.96142578
9441,5564.52587891
10297,8011.50732422
11153,8389.20019531
12009,8751.74511719
12865,9690.34472656
13721,10125.8945312
14577,11373.1982422
15433,7284.68847656
16289,8438.66601562
17145,8314.67871094
18001,7419.67626953
18857,7536.45556641
19713,7398.47558594
20569,8127.44726562
21425,7271.20068359
22281,7827.38330078
23137,8226.60449219
23993,8613.0234375
24849,8870.14355469
25705,9524.63867188
26561,11300.8720703
27417,7399.40722656
28273,7809.94824219
29129,7712.25097656
29985,7335.62890625
30841,7313.76904297
31697,6906.49658203
32553,7590.46679688
33409,6899.91210938
34265,7942.64355469
35121,7915.64453125
35977,8007.3515625
36833,8199.57910156
37689,8527.71679688
38545,10578.8994141
39401,7630.09912109
40257,8837.77539062
26,9610.59863281
882,10110.4726562
1738,11066.5566406
2594,13619.6386719
3450,6783.85839844
4306,7584.13476562
5162,8429.21484375
6018,7869.36328125
6874,7941.45410156
7730,7802.23486328
8586,8366.07519531
9442,6002.39208984
10298,7559.79589844
11154,10485.9199219
12010,10701.203125
12866,11383.0302734
13722,11954.1103516
14578,16032.4765625
15434,6878.61523438
16290,8174.88720703
17146,9423.15625
18002,7977.66699219
18858,7735.96630859
19714,7354.59375
20570,8334.58398438
21426,7026.33642578
22282,7474.76806641
23138,10444.2783203
23994,10536.6474609
24850,10784.0517578
25706,11410.2910156
26562,14924.7851562
27418,7307.57714844
28274,7579.91845703
29130,9196.71972656
29986,8449.25683594
30842,8061.32275391
31698,7908.64892578
32554,8873.30859375
33410,6950.08447266
34266,7887.43554688
35122,10859.4902344
35978,10634.4580078
36834,10946.4550781
37690,11362.4423828
38546,15087.09375
39402,7531.87792969
40258,8563.7109375
27,9961.54492188
883,10571.2744141
1739,11507.7451172
2595,12144.7851562
3451,6302.85498047
4307,8645.67382812
5163,8424.56054688
6019,8832.609375
6875,8814.69238281
7731,8715.97558594
8587,9579.24609375
9443,5672.34228516
10299,8701.95410156
11155,9842.97949219
12011,10181.7148438
12867,10967.6699219
13723,11670.8242188
14579,13800.9755859
15435,7082.40478516
16291,9260.32226562
17147,8815.48242188
18003,8456.75488281
18859,8537.62890625
19715,8137.53076172
20571,8841.65332031
21427,6949.65380859
22283,8434.84375
23139,9670.06933594
23995,10222.8466797
24851,10433.4560547
25707,11095.546875
26563,12657.7509766
27419,7287.14160156
28275,7538.79931641
29131,8999.33984375
29987,9079.78027344
30843,9045.02539062
31699,9092.70214844
32555,9954.0703125
33411,6924.66210938
34267,8949.21582031
35123,10114.4179688
35979,10400.1923828
36835,10610.9931641
37691,10823.5576172
38547,12557.4433594
39403,7732.71289062
40259,10058.7548828
28,5798.21435547
884,6291.92285156
1740,7046.35644531
2596,8969.52832031
3452,8841.08789062
4308,5558.48339844
5164,4469.37548828
6020,4229.67431641
6876,4338.75927734
7732,4300.23388672
8588,4836.31738281
9444,7441.59716797
10300,5619.97363281
11156,6305.14599609
12012,6361.56787109
12868,7223.42822266
13724,7689.85546875
14580,9819.44433594
15436,9349.45117188
16292,6246.67382812
17148,5354.6328125
18004,4280.47509766
18860,4249.40576172
19716,4080.58789062
20572,4627.20410156
21428,8646.29199219
22284,5500.61376953
23140,6312.68603516
23996,6241.31982422
24852,6549.72851562
25708,7089.37304688
26564,9468.24707031
27420,8927.1953125
28276,5654.24609375
29132,4807.98779297
29988,4481.33691406
30844,4372.12060547
31700,4107.703125
32556,4874.50830078
33412,8478.48828125
34268,5702.07519531
35124,6135.61621094
35980,6030.57470703
36836,6475.68310547
37692,6934.44433594
38548,9300.77441406
39404,9318.04394531
40260,6400.70361328
29,4957.53857422
885,5389.79541016
1741,6025.83105469
2597,6964.06591797
3453,3712.8269043
4309,3247.21899414
5165,4098.75976562
6021,4212.45751953
6877,4364.17871094
7733,4324.00878906
8589,4828.23242188
9445,3463.34887695
10301,3500.46362305
11157,5265.02832031
12013,5664.48095703
12869,6225.01757812
13725,6960.37402344
14581,7236.48925781
15437,4338.98242188
16293,3763.53393555
17149,4871.46826172
18005,4233.81201172
18861,4219.47119141
19717,4062.80688477
20573,4469.87011719
21429,4044.27758789
22285,3222.67602539
23141,5001.86474609
23997,5311.65771484
24853,5485.41943359
25709,6015.08691406
26565,7272.81005859
27421,4215.59277344
28277,3353.34082031
29133,4345.94970703
29989,4292.95507812
30845,4341.96777344
31701,4355.40380859
32557,4866.10888672
33413,4080.28442383
34269,3394.81982422
35125,5314.23730469
35981,5573.31689453
36837,5920.17822266
37693,6389.796875
38549,7733.71582031
39405,4898.90039062
40261,4009.42993164
30,4377.44970703
886,4507.64794922
1742,5169.63964844
2598,5200.93798828
3454,4386.80029297
4310,4156.93652344
5166,3655.81762695
6022,3853.85498047
6878,3920.64038086
7734,3920.68505859
8590,3957.3203125
9446,3941.83569336
10302,4307.77587891
11158,4354.24072266
12014,4782.85693359
12870,4899.99853516
13726,5311.49560547
14582,5101.16992188
